GOV_ID,Name,State,Census_State,Total_Expenditure,Population,Per_Capita,Latitude,Longitude
062083161272,SANTA BARBARA CITY,CA,06,196496000,,,,
062085100745,SAN JOSE CITY,CA,06,3944737000,,,,
062085123159,PALO ALTO CITY,CA,06,433370000,,,,
062085161276,GILROY CITY,CA,06,109995000,,,,
062085161279,MOUNTAIN VIEW CITY,CA,06,192645000,,,,
062085161280,SANTA CLARA CITY,CA,06,421697000,,,,
062085161281,SUNNYVALE CITY,CA,06,473222000,,,,
062085211982,MILPITAS CITY,CA,06,148179000,,,,
062095100750,FAIRFIELD CITY,CA,06,228996000,,,,
062095161286,VACAVILLE CITY,CA,06,92884000,,,,
062097161287,SANTA ROSA CITY,CA,06,295674000,,,,
062097161288,WINDSOR TOWN,CA,06,14035000,,,,
062097183853,PETALUMA CITY,CA,06,124854000,,,,
062099183855,CERES CITY,CA,06,27976000,,,,
062099207610,MODESTO CITY,CA,06,343009000,,,,
062103123164,RED BLUFF CITY,CA,06,19298000,,,,
062107123165,VISALIA CITY,CA,06,101037000,,,,
062107161294,EXETER CITY,CA,06,8601000,,,,
062111161299,OXNARD CITY,CA,06,630832000,,,,
062111161302,SIMI VALLEY CITY,CA,06,94402000,,,,
062113161303,DAVIS CITY,CA,06,117636000,,,,
081001161306,ADAMS COUNTY,CO,08,146165000,,,,
081003207612,ALAMOSA COUNTY,CO,08,19340000,,,,
081005161307,ARAPAHOE COUNTY,CO,08,122889000,,,,
081007101356,ARCHULETA COUNTY,CO,08,324000,,,,
081013161308,BOULDER COUNTY,CO,08,256417000,,,,
081015211983,CHAFFEE COUNTY,CO,08,13971000,,,,
081019101357,CLEAR CREEK COUNTY,CO,08,5531000,,,,
081021161309,CONEJOS COUNTY,CO,08,398000,,,,
081023123708,COSTILLA COUNTY,CO,08,37000,,,,
081029161311,DELTA COUNTY,CO,08,2920000,,,,
081035207615,DOUGLAS COUNTY,CO,08,75000,,,,
081037161312,EAGLE COUNTY,CO,08,32740000,,,,
081039184569,ELBERT COUNTY,CO,08,20625000,,,,
081041194465,EL PASO COUNTY,CO,08,86593000,,,,
081043123709,FREMONT COUNTY,CO,08,6286000,,,,
081049101360,GRAND COUNTY,CO,08,2103000,,,,
081051184121,GUNNISON COUNTY,CO,08,51876000,,,,
081059123711,JEFFERSON COUNTY,CO,08,83232000,,,,
081061123712,KIOWA COUNTY,CO,08,68000,,,,
081063101363,KIT CARSON COUNTY,CO,08,604000,,,,
081065123713,LAKE COUNTY,CO,08,1705000,,,,
081067161315,LA PLATA COUNTY,CO,08,2774000,,,,
081069184122,LARIMER COUNTY,CO,08,76488000,,,,
081071161316,LAS ANIMAS COUNTY,CO,08,478000,,,,
081077123715,MESA COUNTY,CO,08,16632000,,,,
081079123716,MINERAL COUNTY,CO,08,52000,,,,
081081161317,MOFFAT COUNTY,CO,08,27932000,,,,
081085101364,MONTROSE COUNTY,CO,08,34710000,,,,
081087123717,MORGAN COUNTY,CO,08,781000,,,,
081089161318,OTERO COUNTY,CO,08,17150000,,,,
081093101366,PARK COUNTY,CO,08,6608000,,,,
081097123719,PITKIN COUNTY,CO,08,50690000,,,,
081101161320,PUEBLO COUNTY,CO,08,225826000,,,,
081105161322,RIO GRANDE COUNTY,CO,08,1500000,,,,
081107101367,ROUTT COUNTY,CO,08,3557000,,,,
081109212872,SAGUACHE COUNTY,CO,08,238000,,,,
082001101369,BRIGHTON CITY,CO,08,52755000,,,,
082001161328,THORNTON CITY,CO,08,237857000,,,,
082001161329,NORTHGLENN CITY,CO,08,10760000,,,,
082001193121,BENNETT TOWN,CO,08,25393000,,,,
082001204113,COMMERCE CITY CITY,CO,08,303812000,,,,
082001211654,WESTMINSTER CITY,CO,08,302666000,,,,
082005161332,GREENWOOD VILLAGE CITY,CO,08,60226000,,,,
082005161333,LITTLETON CITY,CO,08,9216000,,,,
082005194644,AURORA CITY,CO,08,840491000,,,,
082005194650,GLENDALE CITY,CO,08,14784000,,,,
082005204114,SHERIDAN CITY,CO,08,153788000,,,,
082005207617,ENGLEWOOD CITY,CO,08,32209000,,,,
082005212209,CENTENNIAL CITY,CO,08,2555000,,,,
082009161334,CAMPO TOWN,CO,08,102000,,,,
082009204115,PRITCHETT TOWN,CO,08,178000,,,,
082013123724,LAFAYETTE CITY,CO,08,60124000,,,,
082013161337,BOULDER CITY,CO,08,241095000,,,,
082013161338,LOUISVILLE CITY,CO,08,57044000,,,,
082013194651,LONGMONT CITY,CO,08,297505000,,,,
082013207620,SUPERIOR TOWN,CO,08,30438000,,,,
082014196483,BROOMFIELD CITY AND COUNTY,CO,08,361892000,,,,
082015123725,SALIDA CITY,CO,08,13955000,,,,
082025161349,OLNEY SPRINGS TOWN,CO,08,771000,,,,
082027161350,SILVER CLIFF TOWN,CO,08,85000,,,,
082029161352,DELTA CITY,CO,08,20479000,,,,
082031194647,DENVER CITY AND COUNTY,CO,08,10356495000,,,,
082035101394,LONE TREE CITY,CO,08,11478000,,,,
082035161355,CASTLE ROCK TOWN,CO,08,77620000,,,,
082035161356,PARKER TOWN,CO,08,56901000,,,,
082037161357,GYPSUM TOWN,CO,08,3811000,,,,
082037161360,VAIL TOWN,CO,08,32257000,,,,
082039211655,ELIZABETH TOWN,CO,08,2663000,,,,
082041161362,COLORADO SPRINGS CITY,CO,08,2558948000,,,,
082041194649,FOUNTAIN CITY,CO,08,119348000,,,,
082045101398,NEW CASTLE TOWN,CO,08,4163000,,,,
082045161367,GLENWOOD SPRINGS CITY,CO,08,56197000,,,,
082045207624,RIFLE CITY,CO,08,29848000,,,,
082047189730,BLACK HAWK CITY,CO,08,33170000,,,,
082051161371,GUNNISON CITY,CO,08,14750000,,,,
082059101405,WHEAT RIDGE CITY,CO,08,65460000,,,,
082059161376,LAKEWOOD CITY,CO,08,12636000,,,,
082059184587,GOLDEN CITY,CO,08,17450000,,,,
082067161383,DURANGO CITY,CO,08,12233000,,,,
082069101409,FORT COLLINS CITY,CO,08,211389000,,,,
082069161386,WELLINGTON TOWN,CO,08,22798000,,,,
082069194648,ESTES PARK TOWN,CO,08,40117000,,,,
082069194652,LOVELAND CITY,CO,08,191560000,,,,
082071161389,TRINIDAD CITY,CO,08,2115000,,,,
082077101413,FRUITA CITY,CO,08,24257000,,,,
082077101415,GRAND JUNCTION CITY,CO,08,146439000,,,,
082081161397,CRAIG CITY,CO,08,5486000,,,,
082083207629,CORTEZ CITY,CO,08,3775000,,,,
082085161398,MONTROSE CITY,CO,08,24674000,,,,
082087161399,FORT MORGAN CITY,CO,08,8774000,,,,
082087207631,BRUSH CITY,CO,08,4710000,,,,
082089123753,ROCKY FORD CITY,CO,08,5102000,,,,
082095161402,HAXTUN TOWN,CO,08,353000,,,,
082097161403,ASPEN CITY,CO,08,56607000,,,,
082099161405,LAMAR CITY,CO,08,8858000,,,,
082101194654,PUEBLO CITY,CO,08,44905000,,,,
082105201503,DEL NORTE TOWN,CO,08,4540000,,,,
082107194656,STEAMBOAT SPRINGS CITY,CO,08,30643000,,,,
082113123758,MOUNTAIN VILLAGE TOWN,CO,08,18771000,,,,
082113161415,TELLURIDE TOWN,CO,08,57154000,,,,
082117101431,DILLON TOWN,CO,08,16414000,,,,
082117161418,BRECKENRIDGE TOWN,CO,08,105487000,,,,
082117204125,FRISCO TOWN,CO,08,8057000,,,,
082123101435,JOHNSTOWN TOWN,CO,08,56216000,,,,
082123161425,ERIE TOWN,CO,08,68592000,,,,
082123161426,EVANS CITY,CO,08,41396000,,,,
082123161433,WINDSOR TOWN,CO,08,28652000,,,,
082123207635,GREELEY CITY,CO,08,233503000,,,,
082123207636,MILLIKEN TOWN,CO,08,5972000,,,,
092110161441,HARTFORD CITY,CT,09,440039000,,,,
092110161442,NEW BRITAIN CITY,CT,09,314555000,,,,
092120124038,BRIDGEPORT CITY,CT,09,886939000,,,,
092130124041,FENWICK BOROUGH,CT,09,102000,,,,
092130193131,MIDDLETOWN CITY,CT,09,55298000,,,,
092140101686,SHELTON CITY,CT,09,17992000,,,,
092140101696,WATERBURY CITY,CT,09,455849000,,,,
092140161440,BRISTOL CITY,CT,09,113053000,,,,
092140161444,ANSONIA CITY,CT,09,37640000,,,,
092170161447,NEW HAVEN CITY,CT,09,691318000,,,,
092170161448,WEST HAVEN CITY,CT,09,62304000,,,,
092170183887,MILFORD CITY,CT,09,61821000,,,,
092180161451,GROTON CITY,CT,09,33864000,,,,
092180183888,NEW LONDON CITY,CT,09,17595000,,,,
092180183889,NORWICH CITY,CT,09,10284000,,,,
092190124039,NORWALK CITY,CT,09,401803000,,,,
092190161438,DANBURY CITY,CT,09,189489000,,,,
092190225767,STAMFORD CITY,CT,09,498467000,,,,
093110101718,SUFFIELD TOWN,CT,09,18600000,,,,
093110101746,STAFFORD TOWN,CT,09,10752000,,,,
093110124049,ENFIELD TOWN,CT,09,86655000,,,,
093110124050,NEWINGTON TOWN,CT,09,20735000,,,,
093110161466,EAST HARTFORD TOWN,CT,09,41857000,,,,
093110161468,GLASTONBURY TOWN,CT,09,18827000,,,,
093110161470,MANCHESTER TOWN,CT,09,146963000,,,,
093110161471,PLAINVILLE TOWN,CT,09,22407000,,,,
093110161472,SOUTHINGTON TOWN,CT,09,133504000,,,,
093110161473,WEST HARTFORD TOWN,CT,09,447631000,,,,
093110161513,VERNON TOWN,CT,09,51084000,,,,
093110183950,SIMSBURY TOWN,CT,09,41420000,,,,
093110183954,WETHERSFIELD TOWN,CT,09,31980000,,,,
093110183955,WINDSOR TOWN,CT,09,19030000,,,,
093110193135,SOUTH WINDSOR TOWN,CT,09,130030000,,,,
093110193139,ELLINGTON TOWN,CT,09,11676000,,,,
093110211229,GRANBY TOWN,CT,09,14540000,,,,
093120101709,TRUMBULL TOWN,CT,09,116264000,,,,
093120124046,STRATFORD TOWN,CT,09,307423000,,,,
093120161456,FAIRFIELD TOWN,CT,09,88167000,,,,
093130161486,CLINTON TOWN,CT,09,44525000,,,,
093130161489,EAST HAMPTON TOWN,CT,09,39880000,,,,
093130161505,OLD LYME TOWN,CT,09,1460000,,,,
093130184677,LYME TOWN,CT,09,222000,,,,
093140101732,WOLCOTT TOWN,CT,09,34870000,,,,
093140161484,WATERTOWN TOWN,CT,09,46005000,,,,
093140161494,CHESHIRE TOWN,CT,09,44105000,,,,
093140207641,SEYMOUR TOWN,CT,09,35830000,,,,
093150124066,THOMPSON TOWN,CT,09,158000,,,,
093150161517,EASTFORD TOWN,CT,09,1340000,,,,
093150161518,PLAINFIELD TOWN,CT,09,5942000,,,,
093160161481,NEW HARTFORD TOWN,CT,09,6453000,,,,
093160183941,BURLINGTON TOWN,CT,09,4535000,,,,
093170124059,WALLINGFORD TOWN,CT,09,32354000,,,,
093170161493,BRANFORD TOWN,CT,09,4077000,,,,
093170161496,HAMDEN TOWN,CT,09,310335000,,,,
093170193138,WOODBRIDGE TOWN,CT,09,14195000,,,,
093180161500,EAST LYME TOWN,CT,09,27648000,,,,
093180161501,FRANKLIN TOWN,CT,09,144000,,,,
093180161502,GROTON TOWN,CT,09,106931000,,,,
093180161507,STONINGTON TOWN,CT,09,52586000,,,,
093180161519,WINDHAM TOWN,CT,09,66799000,,,,
093180183953,WATERFORD TOWN,CT,09,55215000,,,,
093180204165,LEBANON TOWN,CT,09,2524000,,,,
093190101706,NEW CANAAN TOWN,CT,09,101205000,,,,
093190124045,BETHEL TOWN,CT,09,64591000,,,,
093190124047,WILTON TOWN,CT,09,30592000,,,,
093190124052,NEW MILFORD TOWN,CT,09,14335000,,,,
093190161455,DARIEN TOWN,CT,09,25051000,,,,
093190161457,GREENWICH TOWN,CT,09,137388000,,,,
093190161458,REDDING TOWN,CT,09,22920000,,,,
093190161459,RIDGEFIELD TOWN,CT,09,15162000,,,,
093190161462,WESTPORT TOWN,CT,09,115900000,,,,
093190183944,NEWTOWN TOWN,CT,09,70608000,,,,
093190193133,BROOKFIELD TOWN,CT,09,36451000,,,,
101001124143,KENT COUNTY,DE,10,50698000,,,,
101003101811,NEW CASTLE COUNTY,DE,10,566355000,,,,
101005193140,SUSSEX COUNTY,DE,10,192059000,,,,
102001124145,FELTON TOWN,DE,10,135000,,,,
102001161524,HARTLY TOWN,DE,10,25000,,,,
102001161525,SMYRNA TOWN,DE,10,21047000,,,,
102001207644,CHESWOLD TOWN,DE,10,152000,,,,
102003101815,NEWARK CITY,DE,10,22221000,,,,
102003161529,WILMINGTON CITY,DE,10,215189000,,,,
102003194930,MIDDLETOWN TOWN,DE,10,38162000,,,,
102005101818,BLADES TOWN,DE,10,1478000,,,,
102005101819,FRANKFORD TOWN,DE,10,445000,,,,
102005124153,REHOBOTH BEACH CITY,DE,10,62687000,,,,
102005124154,HENLOPEN ACRES TOWN,DE,10,5000,,,,
102005161532,BETHANY BEACH TOWN,DE,10,594000,,,,
102005161537,LEWES CITY,DE,10,2337000,,,,
102005161538,MILFORD CITY,DE,10,6998000,,,,
102005161540,SEAFORD CITY,DE,10,5124000,,,,
102005183874,GEORGETOWN TOWN,DE,10,8469000,,,,
102005189795,LAUREL TOWN,DE,10,13265000,,,,
102005212958,OCEAN VIEW TOWN,DE,10,3736000,,,,
112001124214,WASHINGTON DC CITY,DC,11,18863299000,,,,
121001161544,ALACHUA COUNTY,FL,12,76611000,,,,
121005124215,BAY COUNTY,FL,12,346298000,,,,
121009161546,BREVARD COUNTY,FL,12,208866000,,,,
121011212191,BROWARD COUNTY,FL,12,5361883000,,,,
121015161548,CHARLOTTE COUNTY,FL,12,206862000,,,,
121017211663,CITRUS COUNTY,FL,12,115757000,,,,
121019225045,CLAY COUNTY,FL,12,92735000,,,,
121021161549,COLLIER COUNTY,FL,12,715054000,,,,
121023124216,COLUMBIA COUNTY,FL,12,10385000,,,,
121027161550,DE SOTO COUNTY,FL,12,8382000,,,,
121029161551,DIXIE COUNTY,FL,12,1338000,,,,
121033194472,ESCAMBIA COUNTY,FL,12,151572000,,,,
121035161552,FLAGLER COUNTY,FL,12,95361000,,,,
121037194948,FRANKLIN COUNTY,FL,12,1213000,,,,
121039225521,GADSDEN COUNTY,FL,12,13072000,,,,
121041124217,GILCHRIST COUNTY,FL,12,911000,,,,
121043207650,GLADES COUNTY,FL,12,345000,,,,
121045161553,GULF COUNTY,FL,12,17837000,,,,
121049161554,HARDEE COUNTY,FL,12,2334000,,,,
121051211986,HENDRY COUNTY,FL,12,11277000,,,,
121053184710,HERNANDO COUNTY,FL,12,87841000,,,,
121055194475,HIGHLANDS COUNTY,FL,12,26627000,,,,
121057212192,HILLSBOROUGH COUNTY,FL,12,1468316000,,,,
121059124219,HOLMES COUNTY,FL,12,2144000,,,,
121061207651,INDIAN RIVER COUNTY,FL,12,3743000,,,,
121063184712,JACKSON COUNTY,FL,12,25528000,,,,
121065124220,JEFFERSON COUNTY,FL,12,11485000,,,,
121069161556,LAKE COUNTY,FL,12,103379000,,,,
121071193143,LEE COUNTY,FL,12,1079407000,,,,
121073189803,LEON COUNTY,FL,12,38421000,,,,
121075101888,LEVY COUNTY,FL,12,327000,,,,
121077161557,LIBERTY COUNTY,FL,12,340000,,,,
121079161558,MADISON COUNTY,FL,12,2003000,,,,
121081161559,MANATEE COUNTY,FL,12,583335000,,,,
121083124221,MARION COUNTY,FL,12,105226000,,,,
121085161560,MARTIN COUNTY,FL,12,140713000,,,,
121086207649,MIAMI-DADE COUNTY,FL,12,19456226000,,,,
121087194473,MONROE COUNTY,FL,12,248200000,,,,
121089184717,NASSAU COUNTY,FL,12,24195000,,,,
121091204174,OKALOOSA COUNTY,FL,12,153708000,,,,
121093161561,OKEECHOBEE COUNTY,FL,12,6643000,,,,
121095211987,ORANGE COUNTY,FL,12,1143722000,,,,
121097124222,OSCEOLA COUNTY,FL,12,730720000,,,,
121099101897,PALM BEACH COUNTY,FL,12,1016032000,,,,
121101161562,PASCO COUNTY,FL,12,628645000,,,,
121103161563,PINELLAS COUNTY,FL,12,198800000,,,,
121105204175,POLK COUNTY,FL,12,285399000,,,,
121107161564,PUTNAM COUNTY,FL,12,30698000,,,,
121109161565,ST JOHNS COUNTY,FL,12,314034000,,,,
121111101904,ST LUCIE COUNTY,FL,12,156100000,,,,
121113161566,SANTA ROSA COUNTY,FL,12,45473000,,,,
121115161567,SARASOTA COUNTY,FL,12,820732000,,,,
121117161568,SEMINOLE COUNTY,FL,12,318300000,,,,
121119101913,SUMTER COUNTY,FL,12,481059000,,,,
121121124223,SUWANNEE COUNTY,FL,12,3042000,,,,
121123161569,TAYLOR COUNTY,FL,12,231000,,,,
121127194474,VOLUSIA COUNTY,FL,12,79905000,,,,
121129189804,WAKULLA COUNTY,FL,12,8819000,,,,
121131212193,WALTON COUNTY,FL,12,20215000,,,,
121133194937,WASHINGTON COUNTY,FL,12,3630000,,,,
122001161572,GAINESVILLE CITY,FL,12,2104671000,,,,
122005137734,PANAMA CITY BEACH CITY,FL,12,96696000,,,,
122005194768,PANAMA CITY CITY,FL,12,99713000,,,,
122007161578,STARKE CITY,FL,12,1211000,,,,
122009101922,COCOA CITY,FL,12,104562000,,,,
122009161579,MELBOURNE CITY,FL,12,139158000,,,,
122009184735,PALM BAY CITY,FL,12,207237000,,,,
122009207654,COCOA BEACH CITY,FL,12,36589000,,,,
122011101927,MIRAMAR CITY,FL,12,230182000,,,,
122011124235,WESTON CITY,FL,12,20485000,,,,
122011124239,TAMARAC CITY,FL,12,60129000,,,,
122011161584,DEERFIELD BEACH CITY,FL,12,77725000,,,,
122011161585,FORT LAUDERDALE CITY,FL,12,864486000,,,,
122011161586,HOLLYWOOD CITY,FL,12,291593000,,,,
122011161588,POMPANO BEACH CITY,FL,12,264651000,,,,
122011161591,COOPER CITY CITY,FL,12,762000,,,,
122011161593,PEMBROKE PINES CITY,FL,12,246910000,,,,
122011161594,DAVIE TOWN,FL,12,182000000,,,,
122011161595,CORAL SPRINGS CITY,FL,12,98992000,,,,
122011161596,COCONUT CREEK CITY,FL,12,16175000,,,,
122011184736,HALLANDALE BEACH CITY,FL,12,87268000,,,,
122011189806,OAKLAND PARK CITY,FL,12,99636000,,,,
122011193144,LAUDERHILL CITY,FL,12,127782000,,,,
122011193145,SUNRISE CITY,FL,12,252777000,,,,
122011194909,SOUTHWEST RANCHES TOWN,FL,12,7526000,,,,
122011212221,PLANTATION CITY,FL,12,69698000,,,,
122011212959,LAUDERDALE LAKES CITY,FL,12,13761000,,,,
122015189807,PUNTA GORDA CITY,FL,12,23415000,,,,
122019101932,GREEN COVE SPRINGS CITY,FL,12,22376000,,,,
122021207658,NAPLES CITY,FL,12,8695000,,,,
122023161602,LAKE CITY CITY,FL,12,43963000,,,,
122031101942,JACKSONVILLE CITY,FL,12,4936706000,,,,
122033161619,PENSACOLA CITY,FL,12,134307000,,,,
122043207664,MOORE HAVEN CITY,FL,12,219409000,,,,
122057161633,TAMPA CITY,FL,12,1434900000,,,,
122057194759,PLANT CITY CITY,FL,12,16148000,,,,
122061211989,VERO BEACH CITY,FL,12,7751000,,,,
122063189811,MARIANNA CITY,FL,12,8585000,,,,
122069101963,FRUITLAND PARK CITY,FL,12,1470000,,,,
122069124257,LEESBURG CITY,FL,12,143957000,,,,
122071101966,FORT MYERS CITY,FL,12,419200000,,,,
122071161649,CAPE CORAL CITY,FL,12,807969000,,,,
122073161650,TALLAHASSEE CITY,FL,12,1016147000,,,,
122083161657,OCALA CITY,FL,12,169140000,,,,
122085247653,INDIANTOWN VILLAGE,FL,12,3921000,,,,
122086101937,HOMESTEAD CITY,FL,12,121439000,,,,
122086124243,MIAMI BEACH CITY,FL,12,1173032000,,,,
122086124244,SWEETWATER CITY,FL,12,839000,,,,
122086124245,AVENTURA CITY,FL,12,14980000,,,,
122086161604,HIALEAH CITY,FL,12,160794000,,,,
122086161607,NORTH MIAMI BEACH CITY,FL,12,117106000,,,,
122086161610,SURFSIDE TOWN,FL,12,9206000,,,,
122086161613,PINECREST VILLAGE,FL,12,20631000,,,,
122086189808,NORTH MIAMI CITY,FL,12,25055000,,,,
122086194757,MIAMI CITY,FL,12,610916000,,,,
122086194771,CORAL GABLES CITY,FL,12,136122000,,,,
122086207662,MIAMI SPRINGS CITY,FL,12,9504000,,,,
122087161659,KEY WEST CITY,FL,12,6781000,,,,
122087189813,ISLAMORADA VILLAGE,FL,12,57925000,,,,
122095101979,WINTER PARK CITY,FL,12,124522000,,,,
122095137737,OAKLAND TOWN,FL,12,8870000,,,,
122095161663,BELLE ISLE CITY,FL,12,2771000,,,,
122095161665,ORLANDO CITY,FL,12,885213000,,,,
122095161666,WINTER GARDEN CITY,FL,12,31002000,,,,
122095207679,APOPKA CITY,FL,12,63983000,,,,
122097161667,KISSIMMEE CITY,FL,12,320614000,,,,
122097161668,ST CLOUD CITY,FL,12,55850000,,,,
122099124272,BOCA RATON CITY,FL,12,68095000,,,,
122099124276,PALM BEACH GARDENS CITY,FL,12,31446000,,,,
122099161669,BOYNTON BEACH CITY,FL,12,162893000,,,,
122099161675,LAKE WORTH BEACH CITY,FL,12,168415000,,,,
122099161679,WEST PALM BEACH CITY,FL,12,536773000,,,,
122099194755,JUPITER TOWN,FL,12,15800000,,,,
122099194911,PALM BEACH TOWN,FL,12,195477000,,,,
122099212222,DELRAY BEACH CITY,FL,12,52351000,,,,
122099219548,RIVIERA BEACH CITY,FL,12,124382000,,,,
122101204188,NEW PORT RICHEY CITY,FL,12,24452000,,,,
122103124278,LARGO CITY,FL,12,173672000,,,,
122103161693,ST PETERSBURG CITY,FL,12,851579000,,,,
122103204189,DUNEDIN CITY,FL,12,103727000,,,,
122103207684,CLEARWATER CITY,FL,12,171590000,,,,
122103207686,PINELLAS PARK CITY,FL,12,36335000,,,,
122105102001,BARTOW CITY,FL,12,28811000,,,,
122105124283,WINTER HAVEN CITY,FL,12,110505000,,,,
122105184767,LAKELAND CITY,FL,12,741553000,,,,
122105189817,LAKE WALES CITY,FL,12,25595000,,,,
122107124284,POMONA PARK TOWN,FL,12,1000,,,,
122109161708,ST AUGUSTINE CITY,FL,12,58533000,,,,
122111161710,PORT ST LUCIE CITY,FL,12,705513000,,,,
122111194772,FORT PIERCE CITY,FL,12,59606000,,,,
122113102007,JAY TOWN,FL,12,803000,,,,
122115124286,SARASOTA CITY,FL,12,142993000,,,,
122115161711,NORTH PORT CITY,FL,12,44967000,,,,
122117161713,OVIEDO CITY,FL,12,56325000,,,,
122117207688,SANFORD CITY,FL,12,54111000,,,,
122125124290,LAKE BUTLER CITY,FL,12,1115000,,,,
122127124291,DAYTONA BEACH CITY,FL,12,140752000,,,,
122127161721,DELTONA CITY,FL,12,155155000,,,,
122127189819,PORT ORANGE CITY,FL,12,34979000,,,,
122127194770,HOLLY HILL CITY,FL,12,7162000,,,,
122127207691,NEW SMYRNA BEACH CITY,FL,12,30489000,,,,
122131212219,DEFUNIAK SPRINGS CITY,FL,12,13604000,,,,
131009102117,BALDWIN COUNTY,GA,13,15071000,,,,
131013124401,BARROW COUNTY,GA,13,67168000,,,,
131015161731,BARTOW COUNTY,GA,13,49421000,,,,
131039161735,CAMDEN COUNTY,GA,13,695000,,,,
131043207694,CANDLER COUNTY,GA,13,44000,,,,
131045204204,CARROLL COUNTY,GA,13,87938000,,,,
131051193152,CHATHAM COUNTY,GA,13,71425000,,,,
131057207695,CHEROKEE COUNTY,GA,13,41720000,,,,
131063124403,CLAYTON COUNTY,GA,13,70095000,,,,
131067194936,COBB COUNTY,GA,13,575922000,,,,
131073161741,COLUMBIA COUNTY,GA,13,96780000,,,,
131075102125,COOK COUNTY,GA,13,802000,,,,
131077124405,COWETA COUNTY,GA,13,24945000,,,,
131085207696,DAWSON COUNTY,GA,13,1915000,,,,
131087194481,DECATUR COUNTY,GA,13,11548000,,,,
131089161744,DEKALB COUNTY,GA,13,891776000,,,,
131095124406,DOUGHERTY COUNTY,GA,13,388000,,,,
131103189835,EFFINGHAM COUNTY,GA,13,85781000,,,,
131113212194,FAYETTE COUNTY,GA,13,40192000,,,,
131115102130,FLOYD COUNTY,GA,13,3928000,,,,
131117161749,FORSYTH COUNTY,GA,13,419499000,,,,
131121124409,FULTON COUNTY,GA,13,829790000,,,,
131123161751,GILMER COUNTY,GA,13,65589000,,,,
131127161753,GLYNN COUNTY,GA,13,18885000,,,,
131129184797,GORDON COUNTY,GA,13,5355000,,,,
131135161755,GWINNETT COUNTY,GA,13,1099084000,,,,
131139189836,HALL COUNTY,GA,13,22891000,,,,
131141102139,HANCOCK COUNTY,GA,13,1912000,,,,
131151102141,HENRY COUNTY,GA,13,13987000,,,,
131153161759,HOUSTON COUNTY,GA,13,6294000,,,,
131169161764,JONES COUNTY,GA,13,30507000,,,,
131179124413,LIBERTY COUNTY,GA,13,56777000,,,,
131185161767,LOWNDES COUNTY,GA,13,14150000,,,,
131191161768,MCINTOSH COUNTY,GA,13,6526000,,,,
131197189837,MARION COUNTY,GA,13,3736000,,,,
131199161770,MERIWETHER COUNTY,GA,13,5308000,,,,
131217161774,NEWTON COUNTY,GA,13,88384000,,,,
131223102149,PAULDING COUNTY,GA,13,318918000,,,,
131227161776,PICKENS COUNTY,GA,13,15277000,,,,
131247124420,ROCKDALE COUNTY,GA,13,98143000,,,,
131255161784,SPALDING COUNTY,GA,13,18448000,,,,
131285207700,TROUP COUNTY,GA,13,3334000,,,,
131295207701,WALKER COUNTY,GA,13,11630000,,,,
131297194479,WALTON COUNTY,GA,13,192096000,,,,
131303161794,WASHINGTON COUNTY,GA,13,15801000,,,,
131309207702,WHEELER COUNTY,GA,13,195000,,,,
131313189839,WHITFIELD COUNTY,GA,13,4046000,,,,
132009161801,MILLEDGEVILLE CITY,GA,13,12368000,,,,
132013161805,WINDER CITY,GA,13,23114000,,,,
132015161807,CARTERSVILLE CITY,GA,13,122782000,,,,
132017204209,FITZGERALD CITY,GA,13,5415000,,,,
132021102163,MACON-BIBB COUNTY,GA,13,118134000,,,,
132027161814,QUITMAN CITY,GA,13,2151000,,,,
132029194683,RICHMOND HILL CITY,GA,13,32616000,,,,
132031102165,STATESBORO CITY,GA,13,16901000,,,,
132039102168,ST MARYS CITY,GA,13,72499000,,,,
132039124435,KINGSLAND CITY,GA,13,2763000,,,,
132045207705,CARROLLTON CITY,GA,13,8646000,,,,
132051102170,POOLER CITY,GA,13,38462000,,,,
132051124438,SAVANNAH CITY,GA,13,270273000,,,,
132055161830,TRION CITY,GA,13,9414000,,,,
132057124440,CANTON CITY,GA,13,77306000,,,,
132059161834,ATHENS-CLARKE COUNTY UNIFIED GOVERNMENT,GA,13,430768000,,,,
132063161836,FOREST PARK CITY,GA,13,50010000,,,,
132063189844,LOVEJOY CITY,GA,13,2640000,,,,
132063194687,JONESBORO CITY,GA,13,21287000,,,,
132067102178,SMYRNA CITY,GA,13,84390000,,,,
132067124446,ACWORTH CITY,GA,13,10880000,,,,
132067124447,KENNESAW CITY,GA,13,23038000,,,,
132067124448,POWDER SPRINGS CITY,GA,13,16612000,,,,
132067161839,MARIETTA CITY,GA,13,64400000,,,,
132071161844,MOULTRIE CITY,GA,13,21610000,,,,
132071161845,NORMAN PARK CITY,GA,13,103000,,,,
132075161846,ADEL CITY,GA,13,1409000,,,,
132077207712,NEWNAN CITY,GA,13,18717000,,,,
